茵陈丸_《千金》卷十,茵陈丸,《千金》卷十,茵陈蒿丸、三山丸、茵陈栀子丸、栀子丸,茵陈3两，栀子3两，芒消3两，杏仁3两，巴豆1两，恒山2两，鳖甲2两，大黄5两，豉5合。,,每服3丸，饮送下。以吐利为佳。不知，加1丸。初觉体气有异，急服之。,千金要方,劲直蒿 栀子 芒消 杏仁 巴豆 常山 鳖甲 大黄,疟 赤白痢 伤寒 攻刺 惊热 发痫 痰饮 胸中胀满 喘促 干呕
茵陈丸_《圣济总录》卷六十,茵陈丸,《圣济总录》卷六十,,茵陈蒿4两，柴胡（去苗）4两，栀子仁4两，龙胆2两，枳壳（去瓤，麸炒）2两，黄芩（去黑心）3两，升麻3两，大黄（锉，炒）3两。,,每服30丸，饮送下，日2次。以利为度。,圣济总录,劲直蒿 柴胡 栀子 龙胆 枳壳 黄芩 升麻 大黄,黄疸
茵芋散_《永乐大典》卷九一○引《风科集验方》,茵芋散,《永乐大典》卷九一○引《风科集验方》,,茵芋1两，桂心1两，天雄（炮，去皮脐）1两，附子（炮，去皮脐）1两，菖蒲1两，茜根1两，干姜（炮）1两，细辛（去苗）1两，桑寄生3两，白术（去芦）3两。,,每服2钱，温酒调下，日2次，不拘时候。合药时，勿令人见。,永乐大典,茵芋 肉桂 天雄 附子 水菖蒲 茜草 干姜 细辛 桑寄生 白术,飞尸 鬼疰 风邪 多怒
银黄丹_《普济方》卷二五六,银黄丹,《普济方》卷二五六,,舶上硫黄（研令碎）1两，水银1两。,,上先将未曾经使者铫子1个，坐于文武火上，令暖水，入水银在内，片时后，入硫黄，用柳条槌子研令溶匀，后拈铫子放冷，取出细研，用温酒、童便送下；金石毒，炒鸡鸭粪淋酒磨下；瘟疫，用炒生姜汤磨下；狂走不识人者，生姜蜜水磨下；麻痘疮，生姜蜜水磨下；阴阳二毒，伤寒3日后，煨葱酒磨下；五般瘴气，犀角末调酒磨下；五般蛊毒，炒乌鸡粪2合，灶心土3钱，同用酒煎10沸，去滓磨药，五更初服，脚不得着地，于床上垂脚坐服之；鬼交狐魅，丈夫心神迷惑，妇人则情意狂乱，或怀鬼孕，用桃仁7个，去皮尖，细研酒调下；丈夫、妇人鬼疟，用猪胆酒调下；飞尸遁尸，前桃枝酒调下；尸疰鬼疾，麝香酒调下；药箭毒，桑白皮酒调下；中壁虎毒、沙虱毒，磨犀角黄连酒调下；鳖癥龟背，磨犀角麝香酒调下；蛇咬虎伤，炒乌鸡粪酒淋下；驴涎马汗，马血入肉，闷绝欲死者，水蛭末调酒下；心燥气壅，煎金银花酒调下；心痛气绝，炒生姜盐酒调下；大便不通，爆葱白酒调下；小便不通，煎通草汤调下；肿毒入肚，磨犀角酒调下；脚气冲心，豆淋酒调下；铜银冶炉烟入肠，火煨葱酒调下；妇人血晕，煎当归酒调下；丈夫妇人急中风，炒乌鸡粪酒淋下，如牙关禁，开口不得，用半夏末揩牙，并涂两牙关，则口开灌药；心风，用活地龙1条，纳于生葱管内，同研令烂，少酒投之，取清者1盏调下；头风，煎枸杞酒磨下；喉闭壅塞，薄荷酒磨下；120般风痫，以鼠粘子酒调下；如有人卒暴死，牛马粪清磨下，如未醒，再用童便和酒调下；伤折或未至死者，当归酒调下；惊怖死者，麝香酒调下；魇魅欲死者，新汲水调灶心土磨下；中热死，口鼻血流，用牛黄酒调下；溺水死者，放水出后，以新汲水和半夏末2丸，安鼻内，艾灰酒调下；自溢死者，酒和鸡冠血，并童便磨下；如吐泻过多，则以绿豆末1钱，水调服之。,普济方,硫黄 水银,瘟疫 痘疮 飞尸 鬼疰 鬼疟
银青散_《古方汇精》卷二,银青散,《古方汇精》卷二,银青丝,白螺壳（取墙头上白色者佳，火煅，拣去泥，研细，取净末）1两，橄榄核（火煅存性，研，取净末）2钱，寒水石（另研极细，取净末）2钱，梅花冰片（临用时，每药2钱，配冰片1分）。,,临用时以麻油调搽；其湿处，干掺之。,古方汇精,白螺蛳壳 橄榄核 寒水石 梅花冰片,疳 疮疥 脓水淋漓 痘疮
银杏膏_《人己良方汇集》,银杏膏,《人己良方汇集》,,白果20个，水银1钱。,,搽患处。,人己良方,白果 水银,胎热 瘙痒
银杏散_《外科正宗》卷四,银杏散,《外科正宗》卷四,,杏仁（去皮尖，研）1钱，轻粉1钱，水银（铅制）1钱，雄黄1钱。,,每用5分，枣肉1枚为丸。用丝绵包裹，留绵条撚线在外，用塌痒汤煎洗，药裹安入阴内，留线在外，如小便，取出再入，1日1换。,外科正宗,杏仁 轻粉 水银 雄黄,湿热下注 阴门瘙痒 内外生疮
银杏汤_《名家方选并续集》,银杏汤,《名家方选并续集》,,杏仁10个，冰沙糖2钱，甘草少许。,,水煎服。,名家方选并续集,杏仁 白沙糖 甘草,淋 疼痛
银杏汤_《医学探骊》卷六,银杏汤,《医学探骊》卷六,,白果7个（去皮，鲜者捣如泥，干者捣面），葱头3个（连须，洗净），黑姜2钱。,,上用元酒6两，煎百沸，沉清，再入童便一酒杯服之。,医学探骊,白果 洋葱 黑心姜, 伤寒
银杏汤_《竹林女科》卷二,银杏汤,《竹林女科》卷二,,熟地黄1两，山茱萸4钱，薏苡仁4钱，怀山药4钱，茯苓3钱，泽泻2钱，丹皮2钱，黑豆3合。,,,竹林女科,熟地黄 山茱萸 薏苡仁 山药 茯苓 泽泻 牡丹皮 黑大豆,妊娠 带下
银苎散_《穷乡便方》,银苎散,《穷乡便方》,,白茯苓1钱，白芍药1钱，白术5分，苎根3根。,,加生姜3片，银1大块煎，半饥服。,穷乡便方,茯苓 白芍 白术 苎麻根,气冲 不安
引精止血汤_《傅青主女科》卷上,引精止血汤,《傅青主女科》卷上,,人参5钱，白术1两（土炒），茯苓3钱（去皮），熟地1两（九蒸），山萸肉5钱（蒸），黑姜1钱，黄柏5分，芥穗3钱，车前子3钱（酒炒）。,,水煎服。,傅青主女科,人参 白术 茯苓 熟地黄 山茱萸 黑心姜 黄柏 荆芥 车前子,流血不止
引气归血汤_《傅青主女科》卷下,引气归血汤,《傅青主女科》卷下,,白芍5钱（酒炒），当归5钱（酒洗），白术3钱（土炒），甘草1钱，黑芥穗3钱，丹皮3钱，姜炭5分，香附5分（酒炒），麦冬3钱（去心），郁金1钱（醋炒）。,,水煎服。,傅青主女科,白芍 当归 白术 甘草 荆芥 牡丹皮 炮姜 香附 麦冬 郁金,肚腹痛 吐血不止 堕胎
引子方_《颅囱经》卷下,引子方,《颅囱经》卷下,,知母、黄芩、青葙、地肤子、秦皮、车前子、山栀子、独活各等分。,,水5合，煎2合，去滓温服；或洗眼。,颅囱经,知母 黄芩 青葙 地肤子 秦皮 车前子 栀子 独活,胎热 眼赤
应病散_《医方类聚》卷二一二引《经验良方》,应病散,《医方类聚》卷二一二引《经验良方》,,人参半两，白术（麦麸炒）半两，白茯苓（去皮）半两，白薇（去芦，用根）半两，白芷半两，京芍药半两，川芎半两，玄胡索（去皮）半两，桂（不见火）半两，大当归（酒浸，焙，去尾）半两，赤石脂（火煅红）半两，牡丹皮（去木骨）半两，藁本（去头）半两，甘草3钱，没药（不见火）2钱，沉香3钱（不见火）。,,每服2钱，入炼熟蜜大半匙，热酒调服。,经验良方,人参 白术 茯苓 白薇 白芷 白芍 川芎 新疆延胡索 当归 赤石脂 牡丹皮 藁本 甘草 没药 沉香, 崩中漏下  遍身壮热
应急撞气丸_《圣济总录》卷七十一,应急撞气丸,《圣济总录》卷七十一,,铅2两，石亭脂（为末）2两，丁香（为未）1两，木香（为末）1两，麝香（研）1分。,,每用时研破2丸，热酒浸之，顿服。或汗、或下气、或通转即愈。,圣济总录,铅 硫黄 丁香 木香 麝香,面目青黑 胸烦 奔豚 伤冷
应痛散_《妇人良方》卷七引《必效方》,应痛散,《妇人良方》卷七引《必效方》,,良姜（锉细，麻油炒）、赤芍药各等分。,,用醋煎服；醋汤点亦可。,妇人良方,高良姜 赤芍,
应痛散_《医方类聚》卷九十四引《经验良方》,应痛散,《医方类聚》卷九十四引《经验良方》,,荔枝核30个，石菖蒲半两，吴茱萸半两。,,每服2钱，男子酒调下，妇人艾醋汤调下。,经验良方,荔枝核 水菖蒲 吴茱萸,妇人血气
应效丹_《产科发蒙》卷二,应效丹,《产科发蒙》卷二,,干漆1两，牡丹皮1两，大黄1两，莪术5钱。,,每服20-30丸，温酒吞下。,产科发蒙,干漆 牡丹皮 大黄 莪术,堕胎 血块
应效祛风丸_《医方类聚》卷一九七引《经验秘方》,应效祛风丸,《医方类聚》卷一九七引《经验秘方》,,木香1两，槟榔1两，川芎1两，陈皮（去白）1两，青皮（去白）1两，防风（去芦）1两，天麻（去芦）1两，半夏1两，姜屑1两，车前子1两，猪牙皂角（去皮弦）1两，大黄4两（老弱虚者可减1两），牵牛头末半斤（如减大黄1两，可减头末2两）。,解毒化痰 消酒进食 润滑肌肤 明目益力,每服30-50丸，临卧温茶酒或温水送下。初服2-3日，或小便转恶色，乃肾家之病也；至4-5日，是脱寒热气；至7-8日，唇红生津，50日后，自觉身轻，四体安宁，头风百病皆退，胸中忧虑、三焦积滞皆散，远行不困。,医方类聚,木香 槟榔 川芎 陈皮 青皮 防风 天麻 半夏 生姜 车前子 皂荚 大黄 牵牛子,中风
应验如意散_《急救经验良方》,应验如意散,《急救经验良方》,,青皮2钱，五灵脂2钱，川楝子2钱，山甲2钱，八角2钱，茴香2钱，玄胡索1钱5分，良姜（香油炒）1钱5分，没药（去油）1钱5分，槟榔1钱5分，木香1钱，沉香1钱，砂仁5分。,,每服1钱，引用大盐1粒，将药同盐先用滚水化开，能饮酒者，兑酒1小杯，服之即愈。,急救经验良方,青皮 五灵脂 川楝子 穿山甲 八角茴香 小茴香 新疆延胡索 高良姜 没药 槟榔 木香 沉香 砂仁,胃脘胀痛
罂粟散_《普济方》卷三二一,罂粟散,《普济方》卷三二一,,罂粟壳10枚（去白瓤），陈木香1块（如小钱大），橘皮1枚（去瓤）。,,用水1碗半，煎至1碗，温服。,普济方,罂粟壳 木香 陈皮,久痢
罂粟汤_《朱氏集验方》卷十,罂粟汤,《朱氏集验方》卷十,,罂粟壳、甘草、乌梅各等分。,,上(口父)咀。白水煎服。,朱氏集验方,罂粟壳 甘草 乌梅,妊娠 痢不止 里急后重
永安汤_《产孕集》卷下,永安汤,《产孕集》卷下,,人参1钱，熟地3钱，当归3钱，芎藭2钱，阿胶1钱5分，白术2钱，续断1钱5分，桃仁1钱，乌贼骨1钱，吴茱萸4分。,,上作1服。食前温进，日1次。,产孕集,人参 熟地黄 当归 川芎 阿胶 白术 续断 桃仁 海螵蛸 吴茱萸,百损
永固孕汤_《准绳·女科》卷四,永固孕汤,《准绳·女科》卷四,,地黄5分，川芎5分，黄芩5分，归身尾1钱，人参1钱，白芍药1钱，陈皮1钱，白术1钱半，甘草3钱，黄柏少许，桑上羊食藤（圆者）7叶，糯米14粒。,,上(口父)咀，水煎服。,准绳·女科,干地黄 川芎 黄芩 当归 人参 白芍 陈皮 白术 甘草 黄柏 桑寄生 糯米,动胎
涌泉散_方出《圣惠》卷八十一，名见《妇人良方》卷二十三,涌泉散,方出《圣惠》卷八十一，名见《妇人良方》卷二十三,,穿山甲（涂醋，炙令黄色）。,,每服2钱，以温酒调下，不拘时候。,太平圣惠方,穿山甲,不乳出
涌泉散_《普济方》卷三四六引《德生堂方》,涌泉散,《普济方》卷三四六引《德生堂方》,,王不留行半两，木香2钱半，苍术2钱半，白芍药1钱半，当归2钱半，陈皮1钱，川山甲（炮）1钱半。,,每服2-3钱，食后、临卧好酒调下。次日用肥猪肉煮，用米浸擂粉，下猪肉汁内作羹食之。,普济方,王不留行 木香 苍术 白芍 当归 陈皮 穿山甲, 不乳出
涌泉散_《寿世保元》卷七,涌泉散,《寿世保元》卷七,秘传涌泉散,王不留行（酒浸）5钱，白丁香5钱，漏芦5钱，天花粉5钱，白僵蚕（炒）5钱，穿山甲（炒黄色）5钱。,,每服3钱，食后以猪蹄汤调下。,寿世保元,王不留行 白丁香 漏芦 天花粉 白僵蚕 穿山甲,
涌泉散_《卫生宝鉴》卷十八,涌泉散,《卫生宝鉴》卷十八,,瞿麦穗、麦门冬（去心）、王不留行、紧龙骨、穿山甲（炮黄）各等分。,,每服1钱，食前热酒调下，后食猪蹄羹少许，日3次。投药后，用木梳左右乳上梳30来梳。,卫生宝鉴,瞿麦 麦冬 王不留行 龙骨 穿山甲,胀痛
涌泉神应散_《普济方》卷三二五引《德生堂方》,涌泉神应散,《普济方》卷三二五引《德生堂方》,,金银花3两半，黄耆3两半，当归2两，甘草（切）2两。,,上（口父）咀。每服4钱，水1盏，酒半盏，煎至8分，去滓，滓再熬，临卧服。,普济方,金银花 黄芪 当归 甘草,乳痈 乳肿痛 痈
油煎散_《局方》卷九（绍兴续添方）,油煎散,《局方》卷九（绍兴续添方）,,五加皮1两，牡丹皮1两，赤芍药1两，当归（去芦）1两。,常服能肥妇人,每服1钱，水1盏，将青铜钱1文，蘸油入药，煎7分，温服。煎不得搅，吃不得吹，1日3次。,太平惠民和剂局方,五加皮 牡丹皮 赤芍 当归,血风劳 精神不守 喘促 虚烦 气短促 遍身壮热 有汗 口干 口苦 饮食不下
油煎散_《圣济总录》卷一五○,油煎散,《圣济总录》卷一五○,大效油煎散,乌头（炮裂，去皮脐）1两，五加皮（锉）1两，芍药1两，牡丹皮1两，芎?1两，海桐皮1两（锉），桂（去粗皮）半两，干姜（炮）半两。,,每服2钱匕，水1盏，入油钱1文，同煎至7分，温服，不拘时候。,圣济总录,乌头附子尖 五加皮 红药子 牡丹皮 川芎 海桐皮 干姜,血风劳 身疼 寒热 脚手痹顽 干呕 恶心 饮食不下 眩晕 眼昏 瘦瘁
油蜜煎_《济阴纲目》卷十,油蜜煎,《济阴纲目》卷十,,香油1碗，蜂蜜1碗，小便1碗。,,上和匀，铜锅内慢火煎1-2滚，掠去沫，调白滑石末1两，或益母草末搅匀。顿服。外以油、蜂蜜于母腹脐上下摩之。或油煎1盏服之亦可。,济阴纲目,麻油 蜂蜜 人尿,难产
油蜜煎_《普济方》卷三四二引《便产须知》,油蜜煎,《普济方》卷三四二引《便产须知》,油蜜饮,清油半两，好蜜1两。,,同煎数10沸，温服。滑胎即下。,普济方,蓖麻油 蜂蜜,漏血不止 涩 难产
油钱散_《产宝诸方》,油钱散,《产宝诸方》,,五加皮半两，牡丹皮半两，芍药半两，当归1两，羌活1两。,,每服1钱，水1盏，铜钱1文，蘸油入铫内，煎7分，温服。,产宝诸方,五加皮 牡丹皮 红药子 当归 羌活,血风劳
右归丸_《医略六书》卷三十,右归丸,《医略六书》卷三十,,熟地5两，萸肉3两，附子1两（炮），肉桂1两（去皮），山药3两（炒），茯苓1两半，沉香5钱，丁香1两。,,每服3钱，乌梅汤送下。,医略六书,熟地黄 山茱萸 附子 肉桂 山药 茯苓 沉香 丁香, 肾虚 失常 干呕 不止 脉沉细
右归饮_《景岳全书》卷五十一,右归饮,《景岳全书》卷五十一,,熟地2-3钱或加至1-2两，山药（炒）2钱，山茱萸1钱，枸杞2钱，甘草（炙）1-2钱，杜仲（姜制）2钱，肉桂1-2钱，制附子1至3钱。,温肾填精,水2钟，煎7分，空腹温服。,景岳全书,熟地黄 山药 山茱萸 枸杞子 甘草 杜仲 肉桂 白附子,腰膝酸痛或冷痛 气短促 精神不守 大便时溏 手足厥寒 咳嗽 虚火 遍身壮热 肾虚 阴盛
鱼鳔丸_《何氏济生论》卷七,鱼鳔丸,《何氏济生论》卷七,,通州鱼鳔（圆桶者，蛤粉炒至无声，去蛤粉，分3-4份下锅，用酥油炒，不可伤火）1斤，沙苑蒺藜（炒）3两，莲蕊5两，当归3两，菟丝（自制）3两。,,每服50-70丸，淡盐汤送下。,何氏济生论,鱼鳔 刺蒺藜 莲须 当归 菟丝,
鱼鳔丸_《医级》卷九,鱼鳔丸,《医级》卷九,,白鱼鳔1条（取大白鱼重7-8斤者，取其白），乌贼骨4两，茜草2两，当归4两，白芍2两，川芎2两，生地3两，川断3两，阿胶3两，黄耆3两，鸽蛋20个（如有麻雀蛋更妙）。,,每服3-4钱，米饮送下，1日2次。,医级,白鱼 海螵蛸 茜草 当归 白芍 川芎 鲜地黄 续断 阿胶 黄芪 鸽卵,带下 气不足 饮食不下
鱼鳔种子丸_《中国医学大辞典》,鱼鳔种子丸,《中国医学大辞典》,,上白鱼鳔1斤（牡蛎粉炒成珠，磨细），当归（酒洗，晒干）8两，淫羊藿（去枝梗荆刺，羊油酥炙炒）8两，白莲蕊（拣净，去灰）8两，肉苁蓉（酒洗、晒干）8两，川杜仲（去皮，青盐水炒断丝）8两，菟丝子（淘净灰土，用甜酒浸1宿，又用水煮，再合酒煮成饼，晒干）8两，沙苑蒺藜（碧绿，猪腰形者佳，去灰土，分4股，青盐、人乳、老酒、童便各拌2两，微炒）8两，云苓（去皮，切片、人乳拌蒸，晒干）4两，枸杞（红色肉厚者，拣净去带）4两，牛膝（肥长者佳，去芦、切片，酒洗、晒干）6两，破故纸（拣净，青盐水炒）6两，上肉桂2两（去粗皮、切片、不可见火），大附子2个（每个重1两4钱、去脐、切4块，以甘草水浸7日，每日1换、至期用面8两裹好，放炭火中煨熟，切片、焙干）。,却病保元,每早取100丸，盐汤送下，晚服100丸，陈黄酒或甜酒送下。,中国医学大辞典,白鱼 当归 淫羊藿 莲须 肉苁蓉 杜仲 菟丝子 刺蒺藜 茯苓 枸杞子 牛膝 补骨脂 肉桂 附子,肌体羸瘦 眩晕 耳内虚鸣 腰膝酸痛或冷痛 肢节无力 自汗 盗汗 下元不固 精滑 精冷 肾虚 气弱 阴中冷 带下不止 月经不调 不育
鱼肚丸_《医级》卷九,鱼肚丸,《医级》卷九,,熟地4两，山药2两，杜仲1两5钱，归身1两5钱，川断1两5钱，白芍1两5钱，阿胶1两5钱，菟丝子1两5钱，白术1两5钱，黄芩、香附1两，鱼肚4两。,,每服3钱，白滚汤送下。,医级,熟地黄 山药 杜仲 续断 白芍 阿胶 菟丝子 白术 黄芩 香附 鱼鳔,胎元不固 流产 心腹胀
鱼灰散_《圣济总录》卷一六六,鱼灰散,《圣济总录》卷一六六,,鲤鱼头5枚（锉碎，瓦上烧灰）。,,每服2钱匕，早晨、午时、夜卧以温酒调下。,圣济总录,鲤鱼脑,不乳出
鱼胶散_《梅氏验方新编》卷四,鱼胶散,《梅氏验方新编》卷四,,鱼胶5钱。,,用热酒冲服。少顷即产。,梅氏验方新编,鱼鳔,难产
娱亲汤_《辨证录》卷十二,娱亲汤,《辨证录》卷十二,,熟地1两，白术1两，甘草1钱，人参5钱，杜仲5钱，山药5钱。,,水煎服。,辨证录,熟地黄 白术 甘草 人参 杜仲 山药,肚腹痛 动胎
榆白皮散_《妇人良方》卷十六,榆白皮散,《妇人良方》卷十六,,榆白皮2两，甘草2两，葵子1两。,滑胎易生,每服2钱，水1盏，煎至7分，去滓温服。,妇人良方,榆白皮 甘草 冬葵子,难产 涩
榆白皮散_《鸡峰》卷十六,榆白皮散,《鸡峰》卷十六,,榆白皮3两，当归2两，熟地黄4两。,,每服5钱，水1盏，加生姜3片，煎至6分，去滓温服，不拘时候。,鸡峰,榆白皮 当归 熟地黄,妊娠 月经过多
榆白皮散_《三因》卷十七,榆白皮散,《三因》卷十七,,榆白皮、槐枝、瞿麦、木通、大麻仁各等分。,,每服5大钱，水2盏，煎7分，去滓，1日2服。临产预服。,三因极一病证方论,榆白皮 槐枝 瞿麦 木通 火麻仁,
榆白皮散_《圣惠》卷七十九,榆白皮散,《圣惠》卷七十九,,榆白皮3分（锉），木通1两（锉），黄芩半两，当归3分（锉，微炒），葵子半两，赤芍药半两，滑石1两，蒲黄半两，川大黄1两（锉碎，微炒）。,,每服3钱，以水1中盏，入生姜半分，煎至6分，去滓温服，不拘时候。,太平圣惠方,榆白皮 木通 黄芩 当归 冬葵子 赤芍 滑石 蒲黄 大黄,小便淋涩 腹中疼痛
榆白皮散_《圣惠》卷七十七,榆白皮散,《圣惠》卷七十七,榆白皮汤,榆白皮1两，葵根1两（锉），牛膝3分（去苗），瞿麦1两，大麻仁3分，木通半两（锉）。,滑胎易产,每服4钱，以水1中盏，煎至6分，去滓温服，不拘时候。,太平圣惠方,榆白皮 冬葵根 牛膝 瞿麦 火麻仁 木通,难产 妊娠 胎漏 胞干 难产
榆白皮散_《圣济总录》卷一六五,榆白皮散,《圣济总录》卷一六五,,榆白皮（锉）半两，木通（锉，炒）半两，黄芩（去黑心）半两，葵子（炒）半两，芎?3分，芍药（炒）3分，滑石（捣，研）3分，蒲黄3分。,,每服2钱匕，浓煎木通汤调下。,圣济总录,榆白皮 木通 黄芩 冬葵子 川芎 红药子 滑石 蒲黄, 大便结燥 涩 腹中疼痛
榆白皮散_《圣济总录》卷一五七,榆白皮散,《圣济总录》卷一五七,,榆白皮（锉）1两，王不留行1两，滑石1两。,,每服2钱匕，煎灯心汤调下。,圣济总录,榆白皮 王不留行 滑石,妊娠小便不利 闷乱 少腹急痛
榆白皮散_《医略六书》卷二十八,榆白皮散,《医略六书》卷二十八,,榆白皮3两，当归3两，熟地5两，冬葵子3两，秦艽1两半。,,每服3钱，米饮送下。,医略六书,榆白皮 当归 熟地黄 冬葵子 秦艽,妊娠 漏血不止 脉弦虚 涩
榆白皮汤_《圣济总录》卷一六六,榆白皮汤,《圣济总录》卷一六六,,榆白皮（锉碎）4两，桂（去粗皮）1两，当归（切，炒）1两，甘草（炙，锉）1两，滑石1两。,,每服3钱匕，水1盏，煎至7分，去滓，食前温服。以利为度。,圣济总录,榆白皮 当归 甘草 滑石, 大小便不通
榆白皮汤_《圣济总录》卷一五七,榆白皮汤,《圣济总录》卷一五七,,榆白皮（锉）1两，冬葵子1两。,,每服3钱匕，以水1盏，煎至7分，去滓，空心食前温服，1日3次。,圣济总录,榆白皮 冬葵子,妊娠小便不利
榆白皮汤_《医方类聚》卷二二九引《王岳产书》,榆白皮汤,《医方类聚》卷二二九引《王岳产书》,,榆白皮1两，葵子2合，甘草8铢（炮），桂心1分。,,每剂以水1升，煎取1大盏，无时顿服。须臾即生。,医方类聚,榆白皮 冬葵子 甘草 肉桂,难产
榆白皮煮散_《圣济总录》卷一五八,榆白皮煮散,《圣济总录》卷一五八,,榆白皮（刮净，锉碎）半两，当归（切，焙）半两。,,每服3钱匕，水1盏，入生姜3片，同煎至7分，去滓，空心服。,圣济总录,榆白皮 当归,堕胎 月经过多 不止
榆皮滑胎散_《卫生家宝产科备要》卷七,榆皮滑胎散,《卫生家宝产科备要》卷七,,榆白皮2两（切，焙）。,,每服2钱，煎糯米饮调下，空心食前服。,卫生家宝产科备要,榆白皮,妊娠
榆皮散_《圣惠》卷七十二,榆皮散,《圣惠》卷七十二,,榆白皮（锉）3分，木通（锉）3分，赤芍药3分，猪苓（去黑皮）3分，滑石3分，葵子半两，黄芩半两。,,每服2钱，食前以木通汤调下。,太平圣惠方,榆白皮 木通 赤芍 猪苓 滑石 冬葵子 黄芩,小便数日不通 腹中疼痛
榆皮汤_方出《千金》卷二，名见《胎产心法》卷中,榆皮汤,方出《千金》卷二，名见《胎产心法》卷中,,榆白皮。,,煮汁3升，服之。即下。,千金要方,榆白皮,死胎
榆皮通滑泄热煎_《千金》卷二十,榆皮通滑泄热煎,《千金》卷二十,榆皮散、榆皮汤,榆白皮1升，葵子1升，车前子5升，赤蜜1升，滑石3两，通草3两。,,上(口父)咀。以水3斗，煮取7升，去滓下蜜，更煎取3升，分3服。妇人难产亦同此方。,千金要方,榆白皮 冬葵子 车前子 蜂蜜 滑石 通草,涩 小便短赤 难产
禹功散_《儒门事亲》卷十二,禹功散,《儒门事亲》卷十二,,黑牵牛（头末）4两，茴香1两（炒），（或加木香1两）。,泻水,以生姜自然汁调1-2钱，临卧服。,儒门事亲,黑牵牛 小茴香,滞血 腹中疼痛 水肿 寒湿
禹粮丸_《秘传大麻风方》,禹粮丸,《秘传大麻风方》,,余粮石2斤半，好醋8斤。,,同煮醋干为度。,秘传大麻风方,禹余粮 醋,五劳 气壅 肢节无力 赤白带 干血 久疟 痞积
禹翼汤_《产科发蒙》卷三,禹翼汤,《产科发蒙》卷三,,桑白2大合，防己1大合半，茯苓1中合，猪苓1中合，黑豆1大合，泽兰1大合半。,,上以水1盏半，煮取1盏，温服，每日2-3次。,产科发蒙,防己 茯苓 猪苓 黑大豆 泽兰,四肢浮肿 皮肤无光泽
禹余粮散_《产乳备要》,禹余粮散,《产乳备要》,,禹余粮（醋淬）、伏龙肝、赤石脂、白龙骨、牡蛎、乌鱼骨、桂（去皮）、浮石各等分。,,每服3钱，食前煎乌梅汤调下。,产乳备要,禹余粮 伏龙肝 赤石脂 乌骨麻 牡蛎 海螵蛸 石仙桃,血伤 冲任不固 崩中漏下 不止 淋漓不净 五色相杂 脐腹冷痛 面色苍黄 心忪 悸动 遍身壮热 有汗 肢体怠情 饮食不下
禹余粮散_《圣惠》卷七十三,禹余粮散,《圣惠》卷七十三,伏龙肝散、赤石脂禹余粮汤,禹余粮（烧，醋淬7遍）1两，赤石脂1两，牡蛎（烧为粉）1两，桂心1两，乌贼鱼骨（烧灰）1两，伏龙肝1两。,,每于食前以温酒调下2钱。,太平圣惠方,禹余粮 赤石脂 牡蛎 肉桂 海螵蛸 伏龙肝,漏血不止 不育 气血 冲任不固 脉弦虚 经行无定期 五色相杂 脐腹冷痛 面色苍黄 口干 饮食不下 肢节无力 虚烦 惊悸
禹余粮汤_《产孕集》卷下,禹余粮汤,《产孕集》卷下,,禹余粮5钱，白术2钱，干姜2钱，党参1两，茯苓3钱，陈皮1钱，川芎?1钱，炙甘草1钱，木香1钱。,,分2服。,产孕集,禹余粮 白术 干姜 党参 茯苓 陈皮 川芎 甘草 木香,久痢
禹余粮丸_《普济方》卷三二二引《医学集成》,禹余粮丸,《普济方》卷三二二引《医学集成》,,桑寄生1两，柏叶（微炒）1两，当归（去芦，微炒）1两，厚朴（去粗皮，姜汁炒）1两，干姜1两，白术1两，鳖甲（醋浸，去裙，炒黄）1两，附子（炮，去皮脐）1两，禹余粮（烧，醋淬7次，细研）5钱，扁豆5钱（炒）。,,每服3钱，以水1盏半，加生姜3片、红枣2枚煎，温服。,普济方,桑寄生 柏叶 当归 厚朴 干姜 白术 鳖甲 附子 禹余粮 扁豆,带下 久虚 胞络伤损 月经不调 崩中漏下 气血虚弱 肌黄形瘦 脐腹急痛 脚膝疼重 身疼 心忪 眩晕 手足寒热 饮食不下
禹余粮丸_《千金》卷四,禹余粮丸,《千金》卷四,,禹余粮2两半，乌贼骨2两半，吴茱萸2两半，桂心2两半，蜀椒2两半，当归1两6铢，白术1两6铢，细辛1两6铢，干地黄1两6铢，人参1两6铢，芍药1两6铢，芎?1两6铢，前胡1两6铢，干姜3两，矾石6铢，白薇18铢，紫菀18铢，黄芩18铢，(庶虫)虫1两。,,每服20丸，空心酒或饮送下，每日2次，不知，则加之。,千金要方,禹余粮 海螵蛸 吴茱萸 肉桂 蜀椒 当归 白术 细辛 干地黄 人参 红药子 川芎 前胡 干姜 白矾 白薇 紫菀 黄芩 蟅虫, 积冷 结生瘕聚
禹余粮丸_《圣惠》卷七十二,禹余粮丸,《圣惠》卷七十二,,禹余粮3两（烧，醋淬7遍），鹿角胶3分（捣碎，炒令黄燥），紫石英1两（细研，水飞过），续断1两，熟干地黄1两，赤石脂1两，芎?1两，干姜（炮裂，锉）半两，黄耆（锉）半两，艾叶（微炒）半两，柏叶（微炒）半两，当归（锉，微炒）半两，人参（去芦头）半两，白茯苓半两。,,每服30丸，食前以粥饮送下。,太平圣惠方,禹余粮 鹿角胶 紫石英 续断 干地黄 赤石脂 川芎 干姜 黄芪 艾叶 柏叶 当归 人参 茯苓,久冷 月经过多 面色黄青 肌体羸瘦 心神烦热 饮食不下
